rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited,yearly_percent_change
26,2004,1504518.3141707587,eez,Andaman and Nicobar,ANI,yes,NA,-0.006956408023610261
28,2004,360658.2198386161,eez,Comoro Islands,COM,NA,NA,-0.00949594465251138
29,2004,99995.13117582179,eez,Mayotte,MYT,NA,NA,-0.004671357761352119
30,2004,98776.4132665935,eez,Glorioso Islands,GIS,yes,x,-0.0019364123233982684
31,2004,5025909.233683595,eez,Seychelles,SYC,NA,NA,0.04991416130013505
32,2004,508869.0061133766,eez,Reunion,REU,NA,NA,0.027471660048463006
33,2004,153580.10631486244,eez,Juan de Nova Island,JDN,yes,x,0.023487621285103302
34,2004,269529.61331473954,eez,Bassas da India,BDA,yes,x,0.02455744625628732
35,2004,312683.7329546471,eez,Ile Europa,ILE,yes,x,0.013511985300688895
36,2004,531523.351795823,eez,Ile Tromelin,ILT,yes,x,-0.03046670842030494
37,2004,3117453.8395555755,eez,Mauritius,MUS,NA,NA,-0.023778213828910398
38,2004,1879872.7522566903,eez,British Indian Ocean Territory,IOT,NA,x,0.06063382803730045
39,2004,2218003.7493544808,eez,Maldives,MDV,NA,NA,0.0076913389480236915
40,2004,1744162.643178024,eez,Sri Lanka,LKA,NA,NA,-0.009048541528645683
41,2004,1639663.2668621787,eez,Mozambique,MOZ,NA,NA,0.024813267548072702
42,2004,3654420.308423506,eez,Madagascar,MDG,NA,NA,-0.00548816412067529
43,2004,471124.1982510795,eez,Kenya,KEN,NA,NA,0.014061533184114123
44,2004,3374058.486457208,eez,Somalia,SOM,NA,NA,0.02648704843781073
45,2004,115766.77962696362,eez,Eritrea,ERI,NA,NA,-0.02195375876981991
46,2004,36822.002891858254,eez,Djibouti,DJI,NA,NA,0.03585054089828509
47,2004,2379077.8736423734,eez,Yemen,YEM,NA,NA,0.004296825147248584
48,2004,2847774.79846938,eez,Oman,OMN,NA,NA,-0.023845227043211816
49,2004,40587.90450057047,eez,Sudan,SDN,NA,NA,-0.023367034649140455
50,2004,318066.9677124266,eez,Saudi Arabia,SAU,NA,NA,-0.025563367945527566
51,2004,70823.70209000705,eez,Kuwait,KWT,NA,NA,0.006742218386330512
52,2004,56403.614155770134,eez,Bahrain,BHR,NA,NA,-0.032355283767196284
53,2004,1315969.8778912916,eez,Pakistan,PAK,NA,NA,-0.02706665761721192
54,2004,144544.28083012014,eez,United Arab Emirates,ARE,NA,NA,0.0015684410016193863
55,2004,4775025.742202683,eez,Azores,AZO,yes,NA,-0.023242456677376854
56,2004,4709722.7278307285,eez,Cape Verde,CPV,NA,NA,-0.04446124226983116
57,2004,2006364.203875927,eez,Madeira,MDR,yes,NA,0.0011697696011903106
58,2004,2266126.886123291,eez,Canary Islands,CNY,yes,NA,0.010139098024567311
59,2004,79839.15933967139,eez,Belgium,BEL,NA,NA,-4.947508813096193e-4
61,2004,590105.1936958242,eez,Tunisia,TUN,NA,NA,0.0044950674062276584
62,2004,2100710.1123931655,eez,Morocco,MAR,NA,NA,-0.00346550010012564
63,2004,2994792.7799582216,eez,Western Sahara,ESH,NA,NA,-0.017559816929255942
64,2004,1662242.465434293,eez,Mauritania,MRT,NA,NA,-0.030495620468345794
65,2004,337331.8964396975,eez,Gambia,GMB,NA,NA,-0.02722843417459727
66,2004,1025749.8656848285,eez,Senegal,SEN,NA,NA,-0.04357741737549705
67,2004,1326620.3947026075,eez,Libya,LBY,NA,NA,-0.013293930934901117
68,2004,308334.06229255674,eez,Malta,MLT,NA,NA,-0.030789996060589016
69,2004,561115.6915113069,eez,Latvia,LVA,NA,NA,-0.017103039861618766
70,2004,487538.4877092172,eez,Estonia,EST,NA,NA,-0.020644603360221645
71,2004,319377.34085997957,eez,Bulgaria,BGR,NA,NA,-0.025223915719175146
72,2004,324454.40468733525,eez,Romania,ROU,NA,NA,-0.023161090245309685
73,2004,115253861.94811013,eez,Russia,RUS,NA,NA,-0.021524075539996947
74,2004,120555.37378611823,eez,Georgia,GEO,NA,NA,-0.012141618453390596
75,2004,851062.7942029524,eez,Ukraine,UKR,NA,NA,-0.014729246176425669
76,2004,889490.9208545106,eez,Turkey,TUR,NA,NA,-0.015270136580348932
77,2004,39878.989314004444,eez,Syria,SYR,NA,NA,0.02277222122131489
78,2004,65472.812995735134,eez,Lebanon,LBN,NA,NA,0.034352825764434144
79,2004,93176.77971343487,eez,Israel,ISR,NA,NA,0.02609054785197962
80,2004,2249977.6508559785,eez,Greece,GRC,NA,NA,-0.007625865489032561
81,2004,469615.58691192366,eez,Cyprus,CYP,NA,NA,0.01875155606026638
82,2004,NA,eez,Albania,ALB,NA,NA,NA
84,2004,459188.54002450145,eez,Algeria,DZA,NA,NA,-0.024115734642964744
85,2004,786316.0254107089,eez,Ascension,ASC,NA,x,0.008306746598189876
86,2004,1843452.4552158928,eez,Saint Helena,SHN,NA,NA,0.013189113327186638
88,2004,6234927.054468275,eez,Tristan da Cunha,TAA,yes,x,-0.028194641979198642
89,2004,7781425.402502904,eez,South Georgia and the South Sandwich Islands,SGS,NA,x,-0.001282374239580671
90,2004,2760821.571843251,eez,Prince Edward Islands,PEI,yes,x,-3.440643194356144e-4
91,2004,3542748.7131471797,eez,Crozet Islands,CIS,yes,x,-0.003343837848162364
92,2004,3433150.6804468064,eez,Amsterdam Island and Saint Paul Island,ASP,yes,x,-0.003453341470622734
93,2004,7398811.576642568,eez,Kerguelen Islands,KIS,yes,x,-0.005072455678730491
94,2004,3116578.210412889,eez,Heard and McDonald Islands,HMD,NA,x,-0.0019897876085776425
95,2004,8479439.054004693,eez,Falkland Islands,FLK,NA,NA,-0.003013691378828244
96,2004,457871.2933814578,eez,Sierra Leone,SLE,NA,NA,-0.0540669008958378
97,2004,735941.5329117078,eez,Liberia,LBR,NA,NA,-0.03910380336852219
98,2004,105515.12701601455,eez,Togo,TGO,NA,NA,-0.010324469225538096
99,2004,142353.64803464946,eez,Benin,BEN,NA,NA,-0.017926769220037612
100,2004,154500.4661149099,eez,Republique du Congo,COG,NA,NA,0.008082171578935851
101,2004,8665376.88531219,eez,Namibia,NAM,NA,NA,0.004697773256212513
102,2004,11378798.99265655,eez,South Africa,ZAF,NA,NA,0.014583409143423086
103,2004,479438.9992473552,eez,Sao Tome and Principe,STP,NA,NA,0.025714568626209595
104,2004,1554629.503378395,eez,Equatorial Guinea,GNQ,NA,NA,0.035411237067501246
105,2004,1781481.1601268807,eez,Bouvet Island,BVT,NA,x,-0.009346770576263099
106,2004,879260.2141895912,eez,Ghana,GHA,NA,NA,-0.025393605518091
107,2004,1845300.0873170304,eez,Clipperton Island,CLP,yes,x,0.00914801607821616
108,2004,2190706.1616261424,eez,Bermuda,BMU,NA,NA,0.053318698233440084
110,2004,1389508.6339619234,eez,Bahamas,BHS,NA,NA,0.046168529989265086
111,2004,139401.94786209206,eez,Turks and Caicos Islands,TCA,NA,NA,0.03088592431618262
112,2004,509212.5075285867,eez,Cuba,CUB,NA,NA,0.028421808949791395
113,2004,94605.1777287779,eez,Cayman Islands,CYM,NA,NA,0.010247107678189303
114,2004,128246.83900330061,eez,Haiti,HTI,NA,NA,0.05049701952945295
115,2004,275606.5693554851,eez,Dominican Republic,DOM,NA,NA,0.0039420588345841015
116,2004,179314.4188539321,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,0.002741889328603359
117,2004,40934.686154774856,eez,British Virgin Islands,VGB,NA,NA,0.004989122748353629
118,2004,73277.71047219027,eez,Anguilla,AIA,NA,NA,-0.013394707986331345
119,2004,12417.041305883002,eez,Saint Kitts and Nevis,KNA,NA,NA,-0.04274066888895135
120,2004,86662.9289182177,eez,Antigua and Barbuda,ATG,NA,NA,-0.020989428317763473
121,2004,14477.999481985316,eez,Montserrat,MSR,NA,NA,0.0012880271433480853
122,2004,15888.355993489058,eez,Saint Lucia,LCA,NA,NA,-0.018162345179059756
123,2004,13040.98703684377,eez,Dominica,DMA,NA,NA,-0.020324496145922542
124,2004,222629.0995834385,eez,Barbados,BRB,NA,NA,-1.5880257131623326e-5
125,2004,81215.82943581275,eez,Grenada,GRD,NA,NA,-0.00546175511259716
126,2004,168390.88906457217,eez,Trinidad and Tobago,TTO,NA,NA,-0.010905898919011043
127,2004,53267.63087469948,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.01173053589974589
129,2004,1236574.6059552915,eez,Panama,PAN,NA,NA,-0.022098621917411142
130,2004,4223790.466840681,eez,Costa Rica,CRI,NA,NA,-9.063208005235449e-4
131,2004,412292.7404027839,eez,Nicaragua,NIC,NA,NA,0.004288436379941634
132,2004,3274428.253824784,eez,Colombia,COL,NA,NA,-0.010958124513020898
133,2004,329607.2034132857,eez,Honduras,HND,NA,NA,-0.001942705771962463
134,2004,658621.6350500594,eez,El Salvador,SLV,NA,NA,0.015098174868924006
135,2004,13879299.392487956,eez,Mexico,MEX,NA,NA,-0.010070374396267002
136,2004,660437.4611170846,eez,Guatemala,GTM,NA,NA,-0.006457020283823013
137,2004,12918217.67752664,eez,Ecuador,ECU,NA,NA,0.019007236732535914
138,2004,12036005.495887497,eez,Peru,PER,NA,NA,0.0031348687238890002
139,2004,1108845.4435379293,eez,Venezuela,VEN,NA,NA,-0.012990341006595497
140,2004,126428.86081769825,eez,Guadeloupe and Martinique,GMF,yes,NA,-0.01739143825297856
141,2004,2084943.0315322974,eez,Faeroe Islands,FRO,NA,NA,-0.026488139177353695
143,2004,5950189.259057755,eez,Iceland,ISL,NA,NA,-0.011201731385552081
144,2004,1058706.9061340806,eez,Jan Mayen,SJM,yes,x,-0.007702604431942771
145,2004,16740365.178041393,eez,Greenland,GRL,NA,NA,-0.018139188203593
146,2004,738580.6568734323,eez,Pitcairn,PCN,NA,NA,0.03879317956297612
147,2004,5858765.92008852,eez,French Polynesia,PYF,NA,NA,-0.006576104145018929
148,2004,4026049.361762066,eez,Line Group,LIG,yes,NA,0.00566722689667092
149,2004,988828.0709553894,eez,Jarvis Island,JIS,yes,x,0.012476689320578471
150,2004,958727.4279514237,eez,Palmyra Atoll,PAT,yes,x,-0.0012736651049226803
151,2004,429429.2281899593,eez,American Samoa,ASM,NA,NA,0.02341786954758104
152,2004,145726.93082107525,eez,Samoa,WSM,NA,NA,0.06821151655049165
153,2004,2029078.10520783,eez,Cook Islands,COK,NA,NA,-0.0076240514980635415
154,2004,289113.8090708621,eez,Niue,NIU,NA,NA,0.03830856520154498
155,2004,808772.9564919922,eez,Tonga,TON,NA,NA,0.041312809295349154
156,2004,402693.92128805356,eez,Tokelau,TKL,NA,NA,0.008153336247742065
157,2004,1327676.991058913,eez,Phoenix Group,PHG,yes,NA,0.019130236215579126
158,2004,1234823.9613315777,eez,Howland Island and Baker Island,HIS,yes,x,0.007313495934024153
159,2004,698606.985153773,eez,Johnston Atoll,JAT,yes,x,-0.023859337136829726
161,2004,352007.87953508954,eez,Wallis and Futuna,WLF,NA,NA,0.08436082312881185
162,2004,36928885.357131414,eez,New Zealand,NZL,NA,NA,0.004346045549610705
163,2004,59195514.10858714,eez,United States,USA,NA,NA,-0.008409638193404618
164,2004,101970.04948643141,eez,Belize,BLZ,NA,NA,-0.020363595056958738
166,2004,359280.8012783069,eez,Jamaica,JAM,NA,NA,0.04067651621433136
167,2004,353257.84606570244,eez,Guyana,GUY,NA,NA,-4.154343206454422e-4
168,2004,467627.56118430244,eez,Suriname,SUR,NA,NA,-0.03452832696551721
169,2004,352216.17507999676,eez,French Guiana,GUF,NA,NA,-0.01843876111907085
171,2004,10321326.808420518,eez,Brazil,BRA,NA,NA,-0.01218210907290248
172,2004,24764677.75050871,eez,Argentina,ARG,NA,NA,-0.001348683436250455
173,2004,3891051.4258353324,eez,Uruguay,URY,NA,NA,-0.00895579156362846
174,2004,1207864.230562955,eez,Finland,FIN,NA,NA,-0.014350388012095283
175,2004,1010698.7693671294,eez,Denmark,DNK,NA,NA,-0.009151766496562035
176,2004,847777.7807275706,eez,Germany,DEU,NA,NA,-0.015520985294255132
177,2004,877600.0355497559,eez,Netherlands,NLD,NA,NA,-0.01931186756736838
178,2004,557553.5087989459,eez,Poland,POL,NA,NA,-0.025058593760907945
179,2004,2179966.8720340347,eez,France,FRA,NA,NA,-0.006221256484204308
180,2004,5691233.901484792,eez,United Kingdom,GBR,NA,NA,-0.022615503732703192
181,2004,2549220.3245177194,eez,Ireland,IRL,NA,NA,-0.009357528897294916
182,2004,2338503.9080610666,eez,Spain,ESP,NA,NA,0.009336975808951067
183,2004,1704864.3655610909,eez,Portugal,PRT,NA,NA,0.03993186469638479
184,2004,2499434.715891894,eez,Italy,ITA,NA,NA,-0.01914054606215335
186,2004,54787.90973219804,eez,Montenegro,MNE,NA,NA,-0.013025329769401097
187,2004,238326.58656401504,eez,Croatia,HRV,NA,NA,-0.017405322308996274
188,2004,NA,eez,Slovenia,SVN,NA,NA,NA
189,2004,146812.21376720216,eez,Lithuania,LTU,NA,NA,-0.06387110983561697
190,2004,189533.94061625772,eez,Qatar,QAT,NA,NA,0.019026354185202134
191,2004,823954.6978205305,eez,Iran,IRN,NA,NA,-0.019585520095761023
192,2004,NA,eez,Iraq,IRQ,NA,NA,NA
193,2004,731734.6585662838,eez,Guinea Bissau,GNB,NA,NA,-0.045497559774464784
194,2004,770132.4019404653,eez,Guinea,GIN,NA,NA,-0.043846549951968176
195,2004,814803.2001758156,eez,Ivory Coast,CIV,NA,NA,-0.041203006991985265
196,2004,659657.4132490114,eez,Nigeria,NGA,NA,NA,-0.00616952464927455
197,2004,NA,eez,Cameroon,CMR,NA,NA,NA
198,2004,1195064.6195810616,eez,Gabon,GAB,NA,NA,0.03323016170556673
199,2004,56283.29255538766,eez,Democratic Republic of the Congo,COD,NA,NA,0.045275313130210326
200,2004,4058917.900519559,eez,Angola,AGO,NA,NA,0.017074125566133164
202,2004,593576.9465670177,eez,Tanzania,TZA,NA,NA,0.017876447211795744
203,2004,4715846.527191274,eez,India,IND,NA,NA,-0.02172670891354275
204,2004,368522.3984223106,eez,Bangladesh,BGD,NA,NA,0.034919164085650295
205,2004,1809735.6070920941,eez,Myanmar,MMR,NA,NA,0.01649118450209786
206,2004,1441848.6811810927,eez,Malaysia,MYS,NA,NA,-0.03930482809177148
207,2004,2929615.1001106803,eez,Vietnam,VNM,NA,NA,-0.03795999062891982
209,2004,1961328.4797136036,eez,China,CHN,NA,NA,-0.0756028629644713
210,2004,14470042.764595652,eez,Japan,JPN,NA,NA,-0.018106498934294574
212,2004,2393180.6920573604,eez,Kiribati,KIR,NA,NA,-0.011168757742169647
213,2004,99257550.25505716,eez-ccamlr,Antarctica,ATA,NA,NA,-0.007475097740205529
214,2004,750534.9815660075,eez,Egypt,EGY,NA,NA,0.0025963530419247987
215,2004,NA,eez,Jordan,JOR,NA,NA,NA
216,2004,16960158.26857052,eez,Indonesia,IDN,NA,NA,-0.0018006093782142985
218,2004,93353744.13951226,eez,Canada,CAN,NA,NA,-0.01085679342422435
219,2004,390606.02441708883,eez,Saint Pierre and Miquelon,SPM,NA,NA,-0.017921729502669938
222,2004,2210751.1881369366,eez,Sweden,SWE,NA,NA,-0.011242177493952685
223,2004,10704651.037969142,eez,Norway,NOR,NA,NA,-0.025399640224407556
224,2004,17012254.872808464,eez,Chile,CHL,NA,NA,-0.015449591547074804
228,2004,144625.85024115723,eez,Guernsey,GGY,NA,NA,-0.017676537594930763
231,2004,293791.3768785547,eez,East Timor,TLS,NA,NA,0.01559296456792217
232,2004,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2004,40362.174802343914,eez,Curacao,CUW,NA,NA,-0.027512240261204652
245,2004,45437.525713788185,eez,Bonaire,BON,yes,NA,-0.016145942153672006
247,2004,113154.0733359612,eez,Brunei,BRN,NA,NA,-0.07756362143083094
248,2004,6152.33888283325,eez,Saba,SAB,yes,NA,0.017710311029927827
250,2004,31331.579066148457,eez,Aruba,ABW,NA,NA,0.011212978787307178
255,2004,9131731.80825354,NA,NA,DIS,yes,NA,-0.027136447353801194
260,2004,1184941.703893111,fao,Arctic Sea,NA,NA,NA,-0.015823993239878698
261,2004,24546890.33130874,fao,"Atlantic, Northwest",NA,NA,NA,0.009123529865704126
262,2004,32462929.721346233,fao,"Atlantic, Northeast",NA,NA,NA,-0.008958483179111127
263,2004,12217246.920061186,fao,"Atlantic, Western-Central",NA,NA,NA,0.019081431013418648
264,2004,26144208.520369057,fao,"Atlantic, Eastern Central",NA,NA,NA,-0.006650256160776595
266,2004,54382937.30722286,fao,"Atlantic, Southwest",NA,NA,NA,-0.004847171675846772
267,2004,72161915.96058919,fao,"Atlantic, Southeast",NA,NA,NA,-0.008438384677465677
269,2004,60592146.57102636,fao,"Indian Ocean, Western",NA,NA,NA,0.006486050031826205
270,2004,77853351.24847437,fao,"Indian Ocean, Eastern",NA,NA,NA,-0.003195448275923202
272,2004,45793092.21523397,fao,"Pacific, Northwest",NA,NA,NA,-0.001104152887927628
273,2004,24399999.598086126,fao,"Pacific, Northeast",NA,NA,NA,-0.013676161586290368
274,2004,7794455.582237266,fao,"Pacific, Western Central",NA,NA,NA,-0.015702810780813776
275,2004,90226017.4491985,fao,"Pacific, Eastern Central",NA,NA,NA,1.6722465709927977e-4
276,2004,74501234.63293184,fao,"Pacific, Southwest",NA,NA,NA,-0.004353015551073575
277,2004,88786243.35405576,fao,"Pacific, Southeast",NA,NA,NA,0.007580110561910336
301,2004,NA,NA,NA,NA,NA,NA,NA
302,2004,NA,NA,NA,NA,NA,NA,NA
303,2004,NA,NA,NA,NA,NA,NA,NA
304,2004,NA,NA,NA,NA,NA,NA,NA
305,2004,NA,NA,NA,NA,NA,NA,NA
306,2004,NA,NA,NA,NA,NA,NA,NA
307,2004,NA,NA,NA,NA,NA,NA,NA
308,2004,NA,NA,NA,NA,NA,NA,NA
309,2004,NA,NA,NA,NA,NA,NA,NA
310,2004,NA,NA,NA,NA,NA,NA,NA
311,2004,NA,NA,NA,NA,NA,NA,NA
312,2004,NA,NA,NA,NA,NA,NA,NA
313,2004,NA,NA,NA,NA,NA,NA,NA
314,2004,NA,NA,NA,NA,NA,NA,NA
315,2004,NA,NA,NA,NA,NA,NA,NA
316,2004,NA,NA,NA,NA,NA,NA,NA
317,2004,NA,NA,NA,NA,NA,NA,NA
320,2004,NA,NA,NA,NA,NA,NA,NA
321,2004,NA,NA,NA,NA,NA,NA,NA
322,2004,NA,NA,NA,NA,NA,NA,NA
323,2004,NA,NA,NA,NA,NA,NA,NA
324,2004,NA,NA,NA,NA,NA,NA,NA
325,2004,NA,NA,NA,NA,NA,NA,NA
326,2004,NA,NA,NA,NA,NA,NA,NA
327,2004,NA,NA,NA,NA,NA,NA,NA
328,2004,NA,NA,NA,NA,NA,NA,NA
330,2004,NA,NA,NA,NA,NA,NA,NA
331,2004,NA,NA,NA,NA,NA,NA,NA
332,2004,NA,NA,NA,NA,NA,NA,NA
333,2004,NA,NA,NA,NA,NA,NA,NA
334,2004,NA,NA,NA,NA,NA,NA,NA
335,2004,NA,NA,NA,NA,NA,NA,NA
336,2004,NA,NA,NA,NA,NA,NA,NA
337,2004,NA,NA,NA,NA,NA,NA,NA
1,2005,1054074.3759524303,eez,Cocos Islands,CCK,NA,NA,-0.009042986297865296
2,2005,872873.1594347765,eez,Christmas Island,CXR,NA,NA,0.0010950568904875945
3,2005,1837242.9329004104,eez,Norfolk Island,NFK,NA,NA,-0.010181386801066093
4,2005,1943688.2066172766,eez,Macquarie Island,MCQ,yes,x,0.0036804938892905903
5,2005,2643555.746996663,eez,New Caledonia,NCL,NA,NA,0.015898133855050886
6,2005,976735.6615606188,eez,Vanuatu,VUT,NA,NA,0.07580496869095123
7,2005,2827219.0561271934,eez,Solomon Islands,SLB,NA,NA,0.056467830351867636
8,2005,679920.3983862868,eez,Palau,PLW,NA,NA,0.005687995344843287
9,2005,3343816.059675732,eez,Micronesia,FSM,yes,NA,-0.014233264227857766
10,2005,507064.6642585437,eez,Nauru,NRU,NA,NA,-0.04111153262103581
11,2005,2988134.3286204194,eez,Marshall Islands,MHL,NA,NA,0.003309788702378054
12,2005,361221.7140907474,eez,Wake Island,WIS,yes,x,0.03409881659160916
13,2005,817501.3399984426,eez,Northern Mariana Islands and Guam,NGM,yes,NA,-0.0030346604367000683
14,2005,712647.9643518842,eez,Taiwan,TWN,NA,NA,-0.049665035211679455
15,2005,3123179.393550606,eez,Philippines,PHL,NA,NA,-0.027467059729875468
16,2005,38053121.5448363,eez,Australia,AUS,NA,NA,0.008501077185485366
17,2005,4342360.198551966,eez,Papua New Guinea,PNG,NA,NA,0.0108126589614699
18,2005,1928498.4983279826,eez,Fiji,FJI,NA,NA,0.05514506129280535
19,2005,1069438.9245416368,eez,Tuvalu,TUV,NA,NA,-0.013040885970980801
20,2005,1158493.2658139986,eez,South Korea,KOR,NA,NA,-0.061252572208462364
21,2005,1118367.9694536577,eez,North Korea,PRK,NA,NA,-0.03300091879820216
24,2005,93982.68621659595,eez,Cambodia,KHM,NA,NA,-0.029748001001512144
25,2005,727848.8903390695,eez,Thailand,THA,NA,NA,-0.016504708092317567
26,2005,1524844.4646137243,eez,Andaman and Nicobar,ANI,yes,NA,0.013510071796080908
28,2005,351406.84855104756,eez,Comoro Islands,COM,NA,NA,-0.025651352939379132
29,2005,99430.78890052965,eez,Mayotte,MYT,NA,NA,-0.005643697534631581
30,2005,96727.08052280711,eez,Glorioso Islands,GIS,yes,x,-0.02074718726884045
31,2005,4967529.903148309,eez,Seychelles,SYC,NA,NA,-0.011615675457095085
32,2005,496756.2183916501,eez,Reunion,REU,NA,NA,-0.023803351306932848
33,2005,150864.1842239629,eez,Juan de Nova Island,JDN,yes,x,-0.017684074819765378
34,2005,262412.1918879489,eez,Bassas da India,BDA,yes,x,-0.026406825354954144
35,2005,303133.7160221517,eez,Ile Europa,ILE,yes,x,-0.030542097096815
36,2005,513831.4403316379,eez,Ile Tromelin,ILT,yes,x,-0.033285294812373814
37,2005,3025059.672427713,eez,Mauritius,MUS,NA,NA,-0.029637701753760144
38,2005,1900279.86936844,eez,British Indian Ocean Territory,IOT,NA,x,0.010855584287421595
39,2005,2276002.6811811337,eez,Maldives,MDV,NA,NA,0.02614915860423263
40,2005,1711419.3680025423,eez,Sri Lanka,LKA,NA,NA,-0.01877306299590304
41,2005,1564571.5286858245,eez,Mozambique,MOZ,NA,NA,-0.04579704851231873
42,2005,3560535.5299176634,eez,Madagascar,MDG,NA,NA,-0.02569074451820348
43,2005,455523.54620446294,eez,Kenya,KEN,NA,NA,-0.03311367173354652
44,2005,3286288.6079912805,eez,Somalia,SOM,NA,NA,-0.026013146724699142
45,2005,112210.67287678554,eez,Eritrea,ERI,NA,NA,-0.03071785154287745
46,2005,33765.434751041685,eez,Djibouti,DJI,NA,NA,-0.08300928523071757
47,2005,2271546.3656956395,eez,Yemen,YEM,NA,NA,-0.0451988180538634
48,2005,2752521.051946312,eez,Oman,OMN,NA,NA,-0.03344848285554909
49,2005,39037.50784643087,eez,Sudan,SDN,NA,NA,-0.03819848975247809
50,2005,311709.21865406574,eez,Saudi Arabia,SAU,NA,NA,-0.019988712138473606
51,2005,69917.27497291389,eez,Kuwait,KWT,NA,NA,-0.012798358322771918
52,2005,54539.35806090519,eez,Bahrain,BHR,NA,NA,-0.033052068076992645
53,2005,1293548.3600386828,eez,Pakistan,PAK,NA,NA,-0.017038017533149787
54,2005,140142.50997106082,eez,United Arab Emirates,ARE,NA,NA,-0.030452750076169623
55,2005,4772476.280177329,eez,Azores,AZO,yes,NA,-5.339158704050396e-4
56,2005,4284672.551419956,eez,Cape Verde,CPV,NA,NA,-0.09024951169610541
57,2005,2051639.4422327185,eez,Madeira,MDR,yes,NA,0.02256581246282604
58,2005,2329459.547573073,eez,Canary Islands,CNY,yes,NA,0.027947535434843226
59,2005,79396.4375600858,eez,Belgium,BEL,NA,NA,-0.005545170856597416
61,2005,583298.845438147,eez,Tunisia,TUN,NA,NA,-0.011534127017335968
62,2005,2127729.5934093962,eez,Morocco,MAR,NA,NA,0.012862070238453656
63,2005,2855450.2287231674,eez,Western Sahara,ESH,NA,NA,-0.0465282780723807
64,2005,1529929.7418507205,eez,Mauritania,MRT,NA,NA,-0.0795989311637537
65,2005,314522.8518114019,eez,Gambia,GMB,NA,NA,-0.06761603296050303
66,2005,951658.1342269717,eez,Senegal,SEN,NA,NA,-0.07223177300480606
67,2005,1325516.8543065542,eez,Libya,LBY,NA,NA,-8.318433822214288e-4
68,2005,309357.7030851996,eez,Malta,MLT,NA,NA,0.0033199082353462944
69,2005,553683.2300662328,eez,Latvia,LVA,NA,NA,-0.013245862765048503
70,2005,467927.61423701246,eez,Estonia,EST,NA,NA,-0.040224257092706175
71,2005,310406.17794974754,eez,Bulgaria,BGR,NA,NA,-0.028089540998981324
72,2005,316145.14719452115,eez,Romania,ROU,NA,NA,-0.025609938939868675
73,2005,113195239.2184971,eez,Russia,RUS,NA,NA,-0.017861637734446364
74,2005,116711.98074873709,eez,Georgia,GEO,NA,NA,-0.03188072764138952
75,2005,830197.7178624754,eez,Ukraine,UKR,NA,NA,-0.024516494532013697
76,2005,861455.8118499476,eez,Turkey,TUR,NA,NA,-0.03151815082905003
77,2005,40632.01627885693,eez,Syria,SYR,NA,NA,0.01888279963474504
78,2005,67810.1934419256,eez,Lebanon,LBN,NA,NA,0.03570001561323967
79,2005,96335.46424737872,eez,Israel,ISR,NA,NA,0.033899910939811304
80,2005,2247106.2284886665,eez,Greece,GRC,NA,NA,-0.0012762003952437545
81,2005,468570.82229053834,eez,Cyprus,CYP,NA,NA,-0.0022247230511564355
82,2005,NA,eez,Albania,ALB,NA,NA,NA
