stockid,stocklong,total_years,max_year,min_year,year,biomass_MT
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,1998,26780
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,1999,31975
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2000,31364
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2001,31920
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2002,29680
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2003,39131
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2004,41267
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2005,33753
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2006,30004
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2007,31662
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2008,35849
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2009,41455
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2010,38433
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2011,30947
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2012,24465
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2013,23764
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2014,21769
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2015,33670
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2016,31424
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2017,31424
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2018,31424
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2019,31424
CHSQUIDSA,Cape Hope squid South Africa,22,2016,1995,2020,31424
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,1995,12100000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,1996,8730000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,1997,7070000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,1998,6310000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,1999,6800000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2000,8060000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2001,9020000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2002,8560000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2003,8610000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2004,8340000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2005,7700000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2006,6760000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2007,5310000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2008,3810000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2009,2770000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2010,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2011,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2012,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2013,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2014,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2015,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2016,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2017,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2018,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2019,2360000
CHTRACCH,Chilean jack mackerel Chilean EEZ and offshore,16,2010,1995,2020,2360000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,1995,333000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,1996,333000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,1997,333000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,1998,333000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,1999,333000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2000,224000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2001,274000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2002,384000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2003,490000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2004,563000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2005,632000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2006,420000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2007,458000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2008,511000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2009,564000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2010,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2011,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2012,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2013,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2014,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2015,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2016,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2017,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2018,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2019,262000
CMACKNWA,Atlantic chub mackerel North West Africa,12,2010,1999,2020,262000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,1995,350000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,1996,705000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,1997,628000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,1998,288000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,1999,235000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2000,225000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2001,153000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2002,228000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2003,252000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2004,763000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2005,849000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2006,752000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2007,579000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2008,490000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2009,538000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2010,689000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2011,868000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2012,1185000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2013,3411000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2014,3738000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2015,3476000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2016,3807000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2017,4327000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2018,5595000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2019,5595000
CMACKPJPN,Chub mackerel Pacific Coast of Japan,24,2018,1995,2020,5595000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,1995,1292000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,1996,1370000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,1997,832000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,1998,715000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,1999,617000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2000,446000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2001,559000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2002,467000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2003,459000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2004,627000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2005,509000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2006,443000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2007,522000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2008,696000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2009,551000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2010,511000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2011,516000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2012,487000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2013,371000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2014,555000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2015,570000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2016,480000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2017,640000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2018,654000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2019,654000
CMACKTSST,Chub mackerel Tsushima Strait,24,2018,1995,2020,654000
COBGM,Cobia Gulf of Mexico,17,2011,1995,1995,3920
COBGM,Cobia Gulf of Mexico,17,2011,1995,1996,4410
COBGM,Cobia Gulf of Mexico,17,2011,1995,1997,4630
COBGM,Cobia Gulf of Mexico,17,2011,1995,1998,3830
COBGM,Cobia Gulf of Mexico,17,2011,1995,1999,3590
COBGM,Cobia Gulf of Mexico,17,2011,1995,2000,3390
COBGM,Cobia Gulf of Mexico,17,2011,1995,2001,3080
COBGM,Cobia Gulf of Mexico,17,2011,1995,2002,3180
COBGM,Cobia Gulf of Mexico,17,2011,1995,2003,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2004,2680
COBGM,Cobia Gulf of Mexico,17,2011,1995,2005,2740
COBGM,Cobia Gulf of Mexico,17,2011,1995,2006,2670
COBGM,Cobia Gulf of Mexico,17,2011,1995,2007,2580
COBGM,Cobia Gulf of Mexico,17,2011,1995,2008,2800
COBGM,Cobia Gulf of Mexico,17,2011,1995,2009,2970
COBGM,Cobia Gulf of Mexico,17,2011,1995,2010,3150
COBGM,Cobia Gulf of Mexico,17,2011,1995,2011,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2012,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2013,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2014,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2015,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2016,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2017,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2018,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2019,3020
COBGM,Cobia Gulf of Mexico,17,2011,1995,2020,3020
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,1995,3929
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,1996,3928
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,1997,4133
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,1998,3802
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,1999,4152
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2000,5523
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2001,8315
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2002,12382
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2003,16772
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2004,29657
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2005,61953
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2006,92155
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2007,104167
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2008,76394
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2009,91681
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2010,85822
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2011,86630
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2012,107146
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2013,122503
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2014,136036
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2015,101780
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2016,95202
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2017,93747
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2018,62429
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2019,62429
COD1F-XIV,Atlantic cod NAFO 1F and ICES 14,24,2018,1995,2020,62429
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,1995,5604
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,1996,3786
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,1997,3260
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,1998,2917
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,1999,3933
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2000,4816
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2001,5957
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2002,9320
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2003,14775
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2004,15335
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2005,17817
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2006,24967
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2007,32460
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2008,34028
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2009,34271
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2010,35629
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2011,36723
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2012,56078
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2013,65540
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2014,74722
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2015,77503
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2016,66397
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2017,53194
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2018,37899
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2019,37899
COD1IN,Atlantic cod NAFO Subarea 1 (inshore),24,2018,1995,2020,37899
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,1995,26000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,1996,36000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,1997,45000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,1998,56000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,1999,67000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2000,79000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2001,84000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2002,72000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2003,62000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2004,62000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2005,87000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2006,126000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2007,167000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2008,190000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2009,196000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2010,195000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2011,203000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2012,247000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2013,325000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2014,424000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2015,510000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2016,586000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2017,634000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2018,569000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2019,623000
COD2J3KL,Atlantic cod Southern Labrador-Eastern Newfoundland,26,2020,1995,2020,678000
COD3M,Atlantic cod Flemish Cap,17,2011,1995,1995,23000
COD3M,Atlantic cod Flemish Cap,17,2011,1995,1996,5710
COD3M,Atlantic cod Flemish Cap,17,2011,1995,1997,4880
COD3M,Atlantic cod Flemish Cap,17,2011,1995,1998,3680
COD3M,Atlantic cod Flemish Cap,17,2011,1995,1999,2580
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2000,2410
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2001,2040
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2002,2370
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2003,2670
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2004,4260
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2005,4590
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2006,7250
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2007,13400
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2008,20600
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2009,31100
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2010,47100
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2011,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2012,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2013,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2014,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2015,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2016,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2017,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2018,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2019,58800
COD3M,Atlantic cod Flemish Cap,17,2011,1995,2020,58800
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,1995,2530
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,1996,4720
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,1997,2470
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,1998,17000
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,1999,14600
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2000,20100
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2001,9260
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2002,4320
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2003,6580
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2004,5060
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2005,6370
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2006,8700
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2007,9510
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2008,9590
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2009,30200
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2010,7560
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2011,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2012,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2013,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2014,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2015,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2016,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2017,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2018,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2019,7570
COD3NO,Atlantic cod Southern Grand Banks,17,2011,1995,2020,7570
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,1995,21015.783
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,1996,18740.91
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,1997,21116.82
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,1998,21178.055
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,1999,27096.398
COD3Pn4RS,Atlantic cod Northern Gulf of St. Lawrence,25,2019,1995,2000,23679.496
